movie_name,genre,rating,votes,duration_minutes
Kajolrekha,romance,6.3,207.0,156.0
Beauty and the Billionaire: Bali,romance,5.7,308.0,91.0
Video Vision,romance,5.8,21.0,78.0
My Valentine Wedding,romance,7.0,30.0,
Honeymoon Express,romance,6.8,2132.0,118.0
Noche De Bodas,romance,4.5,257.0,90.0
Reversi,romance,7.0,383.0,135.0
Avantyura,romance,5.6,19.0,90.0
Dreams,romance,7.3,2802.0,110.0
Love,romance,7.1,1581.0,119.0
A Bluegrass Christmas,romance,6.0,289.0,84.0
Sihinayaki Adare,romance,6.7,221.0,150.0
Dil Kush,romance,7.6,326.0,135.0
Kagojer Bou,romance,5.6,32.0,112.0
Amor Platónico,romance,5.8,23.0,
My Sassy Girl,romance,5.0,157.0,117.0
Ikaw pa rin ang pipiliin ko,romance,5.0,111.0,100.0
This Is Not A Love Song,romance,7.1,48.0,72.0
Juni,romance,7.2,233.0,138.0
Maybe Forever,romance,5.7,114.0,71.0
Before Marriage,romance,7.7,1062.0,112.0
Inheritance to Love,romance,8.7,37.0,88.0
Skin in Spring,romance,6.9,54.0,100.0
Kill Me If You Dare,romance,4.6,1438.0,94.0
Rain for Christmas,romance,4.2,58.0,
Teasing Master Takagi-san Movie,romance,6.6,412.0,119.0
El Roomie,romance,5.8,334.0,99.0
La Herida,romance,6.3,6.0,116.0
The Sweet Life,romance,5.5,95.0,101.0
The Love Buzz,romance,5.7,184.0,100.0
I Hate You,romance,7.7,2039.0,117.0
Eating Me Up,romance,8.0,298.0,104.0
My Favourite Cake,romance,7.4,9354.0,97.0
Langue Étrangère,romance,6.6,692.0,101.0
Our Little Secret,romance,5.7,26387.0,101.0
Mendung tanpo udan,romance,6.3,29.0,101.0
18×2 Beyond Youthful Days,romance,7.4,2620.0,123.0
Christmas Cowboy,romance,5.5,221.0,118.0
The Gifts of Christmas,romance,5.9,75.0,83.0
Dilan 1983,romance,6.4,287.0,116.0
My Cannibal Crush,romance,6.3,12.0,50.0
Drawing Closer,romance,7.7,3380.0,118.0
Mandya Haida,romance,5.6,231.0,139.0
Just Pass,romance,6.5,214.0,136.0
PGT: Prema Geema Thassadiyya,romance,8.4,21.0,
Keluar Main 1994,romance,7.8,59.0,112.0
Jane Austen Wrecked My Life,romance,6.2,2476.0,98.0
The River,romance,6.2,33.0,93.0
Mann Behka,romance,9.4,9.0,77.0
Sovsem oshaleli,romance,4.1,80.0,93.0
Pravo na levo,romance,3.6,48.0,88.0
Double Blended,romance,5.2,61.0,87.0
Shesh Rokkha,romance,4.8,20.0,109.0
Puang Bos!,romance,8.5,15.0,100.0
Lucky Heart,romance,4.3,20.0,90.0
Lucid Love,romance,8.6,31.0,71.0
Mai,romance,6.8,1703.0,131.0
Daghabaaz Dil,romance,6.6,74.0,123.0
Gap Lai Chi Bau,romance,5.5,52.0,114.0
The Holiday Club,romance,6.5,595.0,88.0
Zehan,romance,4.8,28.0,113.0
Kuch Sapney Apne,romance,8.2,63.0,120.0
Dukkhito,romance,7.3,72.0,29.0
Eks,romance,4.4,259.0,121.0
Tomari Sathe,romance,7.0,9.0,54.0
Booking,romance,7.5,70.0,29.0
Hi Anokhi Gaath,romance,6.8,86.0,126.0
Fujimi Lovers,romance,6.2,54.0,103.0
Extra,romance,7.2,13.0,28.0
Gaiyan,romance,5.9,17.0,35.0
Mascarpone: The Rainbow Cake,romance,6.1,645.0,105.0
Dua Surga Dalam Cintaku,romance,8.1,8.0,111.0
Unn Sawali,romance,7.3,14.0,
Buk Poketer Golpo,romance,7.8,245.0,95.0
Kacher Manush Dure Thuiya,romance,7.8,1250.0,144.0
Palasher Biye,romance,6.7,50.0,99.0
Papu mame zaverni,romance,3.6,75.0,106.0
Love in the Time of Corona,romance,4.1,101.0,100.0
Mi Perfecto Ex,romance,7.1,24.0,83.0
"Peach, Pho and Piano",romance,5.5,234.0,100.0
Jak ukradlem 100 milionów,romance,3.3,112.0,90.0
Hear Me: Our Summer,romance,7.5,1323.0,109.0
Sevmek Yüzünden,romance,3.5,691.0,104.0
Rose Rosy Te Gulab,romance,5.7,328.0,135.0
Detective Conan: The Million-Dollar Pentagram,romance,6.7,1818.0,111.0
Market Mahalakshmi,romance,4.0,2275.0,133.0
Osompurno,romance,9.6,12.0,59.0
The Day Before Christmas,romance,7.4,93.0,
Swoon,romance,6.6,34.0,83.0
Wild Wild Punjab,romance,6.2,17558.0,109.0
Cazadoras de Millonarios,romance,6.5,15.0,116.0
A Fragile Flower,romance,6.9,1610.0,96.0
Doc Holly's Christmas,romance,3.7,139.0,79.0
Christmas Romance at the Roanoke Ranch,romance,4.2,58.0,
Love Unlike in K-Dramas,romance,6.5,184.0,118.0
Toxic,romance,8.8,15.0,
Honeko Akabane's Bodyguards,romance,6.1,77.0,117.0
Honeymoonish,romance,5.3,1679.0,100.0
Kailasa Kasidre,romance,5.3,1032.0,124.0
Angithee 3,romance,7.9,72.0,99.0
Your 1/2 of the Rent,romance,7.0,24.0,105.0
Oru Kattil Oru Muri,romance,4.8,71.0,125.0
