movie_name,genre,rating,votes,duration_minutes
Dragonkeeper,adventure,5.8,2107.0,98.0
The Traveller,adventure,5.3,278.0,134.0
Son's Will,adventure,7.3,1272.0,148.0
Escape from the 21st Century,adventure,6.4,1435.0,98.0
Spellbound,adventure,5.5,8669.0,109.0
Monica Teen: Reflexes of Fear,adventure,2.8,269.0,88.0
Despicable Me 4,adventure,6.2,74607.0,94.0
Beyond existence,adventure,4.1,26.0,95.0
Spirit Riser,adventure,6.2,48.0,98.0
Next to Us,adventure,4.9,236.0,125.0
Ayalaan,adventure,5.9,4329.0,155.0
Son of the Wolf,adventure,3.3,9.0,82.0
My Penguin Friend,adventure,6.8,6800.0,97.0
Noah's Ark,adventure,4.3,747.0,96.0
Kraven the Hunter,adventure,5.5,76802.0,127.0
Storm Crashers,adventure,6.1,642.0,88.0
Transformers One,adventure,7.6,61257.0,104.0
Shanghai Story,adventure,7.9,70.0,71.0
The Keepers of the 5 Kingdoms,adventure,4.0,255.0,109.0
Ice Maiden,adventure,8.3,102.0,90.0
Gladiator II,adventure,6.5,284422.0,148.0
Lo carga el diablo,adventure,7.7,33.0,103.0
Ultraman: Rising,adventure,6.9,7188.0,117.0
Advent,adventure,6.7,10.0,119.0
Dalia and the Red Book,adventure,5.8,233.0,107.0
